textbox22
generated on 25/01/2019 22:54:28 UTC

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Belize,Region of the Americas of WHO,Central America and Caribbean,2018,44,2018-10-29,2018-11-04,,2,0,0,0,,0,0,0,0,0,0,0,1,No Report
Belize,Region of the Americas of WHO,Central America and Caribbean,2018,45,2018-11-05,2018-11-11,,10,0,2,0,,0,2,1,2,0,3,5,5,No Report
Belize,Region of the Americas of WHO,Central America and Caribbean,2018,46,2018-11-12,2018-11-18,,6,0,0,0,,0,0,0,1,0,1,1,3,No Report
Belize,Region of the Americas of WHO,Central America and Caribbean,2018,47,2018-11-19,2018-11-25,,7,0,2,0,,0,2,0,0,1,1,3,3,No Report
Belize,Region of the Americas of WHO,Central America and Caribbean,2018,48,2018-11-26,2018-12-02,,6,0,0,0,,0,0,0,0,1,1,1,4,No Report
Belize,Region of the Americas of WHO,Central America and Caribbean,2018,49,2018-12-03,2018-12-09,,14,0,0,0,,0,0,0,0,0,0,0,12,No Report
Belize,Region of the Americas of WHO,Central America and Caribbean,2018,50,2018-12-10,2018-12-16,,10,0,0,0,,0,0,0,0,0,0,0,9,No Report
Bhutan,South-East Asia Region of WHO,Southern Asia,2018,40,2018-10-01,2018-10-07,48,48,0,8,9,0,0,17,0,0,0,0,17,31,No Activity
Bhutan,South-East Asia Region of WHO,Southern Asia,2018,41,2018-10-08,2018-10-14,24,24,0,0,9,0,0,9,0,0,0,0,9,15,No Activity
Bhutan,South-East Asia Region of WHO,Southern Asia,2018,42,2018-10-15,2018-10-21,21,21,0,2,1,0,0,3,0,0,0,0,3,18,No Activity
Bhutan,South-East Asia Region of WHO,Southern Asia,2018,43,2018-10-22,2018-10-28,28,28,0,1,4,0,0,5,0,0,0,0,5,23,No Activity
Bhutan,South-East Asia Region of WHO,Southern Asia,2018,44,2018-10-29,2018-11-04,15,15,0,1,1,0,0,2,0,0,0,0,2,13,No Activity
Bhutan,South-East Asia Region of WHO,Southern Asia,2018,45,2018-11-05,2018-11-11,18,18,0,0,3,0,0,3,0,0,0,0,3,15,No Activity
Bhutan,South-East Asia Region of WHO,Southern Asia,2018,46,2018-11-12,2018-11-18,15,15,0,0,1,0,0,1,0,0,0,0,1,14,No Activity
Bhutan,South-East Asia Region of WHO,Southern Asia,2018,47,2018-11-19,2018-11-25,21,21,0,0,0,0,0,0,0,0,0,0,0,21,No Activity
Bhutan,South-East Asia Region of WHO,Southern Asia,2018,48,2018-11-26,2018-12-02,17,17,0,0,0,0,0,0,0,0,0,0,0,17,No Activity
Bhutan,South-East Asia Region of WHO,Southern Asia,2018,49,2018-12-03,2018-12-09,27,27,0,2,2,0,0,4,0,0,0,0,4,23,No Activity
Bhutan,South-East Asia Region of WHO,Southern Asia,2018,50,2018-12-10,2018-12-16,20,20,0,2,0,0,0,2,0,0,1,1,3,17,No Activity
Bhutan,South-East Asia Region of WHO,Southern Asia,2018,51,2018-12-17,2018-12-23,18,18,0,5,2,0,0,7,0,0,0,0,7,11,No Activity
Bhutan,South-East Asia Region of WHO,Southern Asia,2018,52,2018-12-24,2018-12-30,19,19,0,6,2,0,0,8,0,0,0,0,8,26,No Activity
Bhutan,South-East Asia Region of WHO,Southern Asia,2019,1,2018-12-31,2019-01-06,25,25,0,11,0,0,5,16,0,0,1,1,17,8,No Activity
Bhutan,South-East Asia Region of WHO,Southern Asia,2019,2,2019-01-07,2019-01-13,23,23,0,0,0,0,7,7,0,0,1,1,8,15,No Activity
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2018,40,2018-10-01,2018-10-07,,60,0,1,10,,0,11,0,0,0,0,11,38,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2018,41,2018-10-08,2018-10-14,,36,0,1,6,,0,7,0,0,0,0,7,23,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2018,42,2018-10-15,2018-10-21,,50,0,1,9,,0,10,0,0,0,0,10,32,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2018,43,2018-10-22,2018-10-28,,29,0,0,3,,0,3,0,0,0,0,3,21,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2018,44,2018-10-29,2018-11-04,,41,0,2,1,,2,5,0,0,0,0,5,29,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2018,45,2018-11-05,2018-11-11,,39,0,0,3,,0,3,0,0,0,0,3,32,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2018,46,2018-11-12,2018-11-18,,29,0,0,1,,2,3,0,0,0,0,3,24,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2018,47,2018-11-19,2018-11-25,,50,0,1,3,,0,4,0,0,0,0,4,38,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2018,48,2018-11-26,2018-12-02,,28,0,2,0,,0,2,0,0,0,0,2,23,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2018,49,2018-12-03,2018-12-09,,41,0,0,7,,0,7,0,0,0,0,7,32,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2018,50,2018-12-10,2018-12-16,,43,0,0,5,,0,5,0,0,0,0,5,36,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2018,51,2018-12-17,2018-12-23,,46,0,0,3,,0,3,0,0,0,0,3,42,No Report
Bolivia (Plurinational State of),Region of the Americas of WHO,Tropical South America,2018,52,2018-12-24,2018-12-30,,33,0,0,4,,0,4,0,0,0,0,4,29,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2018,40,2018-10-01,2018-10-07,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2018,41,2018-10-08,2018-10-14,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2018,42,2018-10-15,2018-10-21,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2018,43,2018-10-22,2018-10-28,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2018,44,2018-10-29,2018-11-04,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2018,45,2018-11-05,2018-11-11,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2018,46,2018-11-12,2018-11-18,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2018,47,2018-11-19,2018-11-25,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2018,48,2018-11-26,2018-12-02,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2018,49,2018-12-03,2018-12-09,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2018,50,2018-12-10,2018-12-16,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2018,51,2018-12-17,2018-12-23,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2018,52,2018-12-24,2018-12-30,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2019,1,2018-12-31,2019-01-06,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2019,2,2019-01-07,2019-01-13,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bosnia and Herzegovina,European Region of WHO,South West Europe,2019,3,2019-01-14,2019-01-20,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Brazil,Region of the Americas of WHO,Tropical South America,2018,40,2018-10-01,2018-10-07,,146,,5,5,,,10,4,5,7,16,26,98,No Report
Brazil,Region of the Americas of WHO,Tropical South America,2018,41,2018-10-08,2018-10-14,,151,,5,3,,,8,2,2,10,14,22,124,No Report
Brazil,Region of the Americas of WHO,Tropical South America,2018,42,2018-10-15,2018-10-21,,272,,5,4,,,9,1,5,15,21,30,222,No Report
Brazil,Region of the Americas of WHO,Tropical South America,2018,43,2018-10-22,2018-10-28,,198,,1,5,,,6,,8,6,14,20,167,No Report
Brazil,Region of the Americas of WHO,Tropical South America,2018,44,2018-10-29,2018-11-04,,116,,1,3,,,4,2,2,2,6,10,98,No Report
Brazil,Region of the Americas of WHO,Tropical South America,2018,45,2018-11-05,2018-11-11,,196,,,7,,,7,2,18,4,24,31,159,No Report
Brazil,Region of the Americas of WHO,Tropical South America,2018,46,2018-11-12,2018-11-18,,196,,1,2,,,3,8,9,4,21,24,158,No Report
Brazil,Region of the Americas of WHO,Tropical South America,2018,47,2018-11-19,2018-11-25,,275,,,6,,,6,9,7,12,28,34,227,No Report
Brazil,Region of the Americas of WHO,Tropical South America,2018,48,2018-11-26,2018-12-02,,219,,,,,,0,7,1,30,38,38,172,No Report
Brazil,Region of the Americas of WHO,Tropical South America,2018,49,2018-12-03,2018-12-09,,270,,1,5,,,6,,,27,27,33,223,No Report
Brazil,Region of the Americas of WHO,Tropical South America,2018,50,2018-12-10,2018-12-16,,289,,,1,,,1,,,30,30,31,250,No Report
Brazil,Region of the Americas of WHO,Tropical South America,2018,51,2018-12-17,2018-12-23,,90,,,,,,0,,,11,11,11,70,No Report
Brazil,Region of the Americas of WHO,Tropical South America,2018,52,2018-12-24,2018-12-30,,8,,,,,,0,,,0,0,0,6,No Report
Bulgaria,European Region of WHO,Eastern Europe,2018,40,2018-10-01,2018-10-07,,11,0,0,0,,0,0,0,0,0,0,0,,No Report
Bulgaria,European Region of WHO,Eastern Europe,2018,41,2018-10-08,2018-10-14,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Bulgaria,European Region of WHO,Eastern Europe,2018,42,2018-10-15,2018-10-21,,7,0,0,0,,0,0,0,0,0,0,0,,No Report
Bulgaria,European Region of WHO,Eastern Europe,2018,43,2018-10-22,2018-10-28,,5,0,0,0,,0,0,0,0,0,0,0,,No Report
Bulgaria,European Region of WHO,Eastern Europe,2018,44,2018-10-29,2018-11-04,,10,0,0,0,,0,0,0,0,0,0,0,,No Report
Bulgaria,European Region of WHO,Eastern Europe,2018,45,2018-11-05,2018-11-11,,14,0,0,0,,0,0,0,0,0,0,0,,No Report
Bulgaria,European Region of WHO,Eastern Europe,2018,46,2018-11-12,2018-11-18,,11,0,0,0,,0,0,0,0,0,0,0,,No Report
Bulgaria,European Region of WHO,Eastern Europe,2018,47,2018-11-19,2018-11-25,,25,0,0,0,,0,0,0,0,0,0,0,,No Report
Bulgaria,European Region of WHO,Eastern Europe,2018,48,2018-11-26,2018-12-02,,33,0,3,1,,0,4,0,0,0,0,4,,No Report
Bulgaria,European Region of WHO,Eastern Europe,2018,49,2018-12-03,2018-12-09,,100,0,4,10,,0,14,0,0,0,0,14,,No Report
Bulgaria,European Region of WHO,Eastern Europe,2018,50,2018-12-10,2018-12-16,,71,0,5,2,,0,7,0,0,0,0,7,,No Report
Bulgaria,European Region of WHO,Eastern Europe,2018,51,2018-12-17,2018-12-23,,23,0,2,1,,0,3,0,0,0,0,3,,No Report
Bulgaria,European Region of WHO,Eastern Europe,2018,52,2018-12-24,2018-12-30,,18,0,9,2,,0,11,0,0,0,0,11,,No Report
Bulgaria,European Region of WHO,Eastern Europe,2019,1,2018-12-31,2019-01-06,,25,0,9,1,,0,10,0,0,0,0,10,,No Report
Bulgaria,European Region of WHO,Eastern Europe,2019,2,2019-01-07,2019-01-13,,116,0,44,7,,0,51,0,0,0,0,51,,No Report
Bulgaria,European Region of WHO,Eastern Europe,2019,3,2019-01-14,2019-01-20,,215,0,67,40,,0,107,0,0,0,0,107,,No Report
Burkina Faso,African Region of WHO,Western Africa,2018,40,2018-10-01,2018-10-07,23,23,,0,0,0,0,0,1,4,0,5,5,,No Report
Burkina Faso,African Region of WHO,Western Africa,2018,41,2018-10-08,2018-10-14,30,30,,0,0,0,0,0,1,5,0,6,6,,No Report
Burkina Faso,African Region of WHO,Western Africa,2018,42,2018-10-15,2018-10-21,26,26,,0,1,0,0,1,1,3,0,4,5,,No Report
Burkina Faso,African Region of WHO,Western Africa,2018,43,2018-10-22,2018-10-28,51,51,,0,0,0,0,0,2,4,0,6,6,,No Report
Burkina Faso,African Region of WHO,Western Africa,2018,44,2018-10-29,2018-11-04,31,31,,0,1,0,0,1,1,1,0,2,3,,No Report
Burkina Faso,African Region of WHO,Western Africa,2018,45,2018-11-05,2018-11-11,45,45,,0,4,0,0,4,1,5,0,6,10,,No Report
Burkina Faso,African Region of WHO,Western Africa,2018,46,2018-11-12,2018-11-18,47,47,,1,6,0,0,7,0,1,0,1,8,,No Report
Burkina Faso,African Region of WHO,Western Africa,2018,47,2018-11-19,2018-11-25,45,45,,0,8,0,0,8,0,1,0,1,9,,No Report
Burkina Faso,African Region of WHO,Western Africa,2018,48,2018-11-26,2018-12-02,45,45,,0,11,0,0,11,0,1,0,1,12,,No Report
Burkina Faso,African Region of WHO,Western Africa,2018,49,2018-12-03,2018-12-09,40,40,,0,13,0,0,13,0,1,0,1,14,,No Report
Burkina Faso,African Region of WHO,Western Africa,2018,50,2018-12-10,2018-12-16,44,44,,0,12,0,0,12,2,1,0,3,15,,No Report
Burkina Faso,African Region of WHO,Western Africa,2018,51,2018-12-17,2018-12-23,32,32,,0,6,0,0,6,0,0,2,2,8,,No Report
Burkina Faso,African Region of WHO,Western Africa,2018,52,2018-12-24,2018-12-30,17,17,,0,1,0,0,1,1,1,0,2,3,,No Report
Burkina Faso,African Region of WHO,Western Africa,2019,1,2018-12-31,2019-01-06,3,3,,0,2,0,0,2,0,0,0,0,2,,No Report
Cambodia,Western Pacific Region of WHO,South-East Asia,2018,40,2018-10-01,2018-10-07,,15,0,4,0,0,,4,1,0,,1,5,,No Report
Cambodia,Western Pacific Region of WHO,South-East Asia,2018,41,2018-10-08,2018-10-14,,23,0,5,0,0,,5,0,0,0,0,5,,No Report
Cambodia,Western Pacific Region of WHO,South-East Asia,2018,42,2018-10-15,2018-10-21,,24,0,5,0,0,,5,0,0,0,0,5,,No Report
Cambodia,Western Pacific Region of WHO,South-East Asia,2018,43,2018-10-22,2018-10-28,,23,0,3,2,0,,5,0,2,,2,7,,No Report
Cambodia,Western Pacific Region of WHO,South-East Asia,2018,44,2018-10-29,2018-11-04,,25,0,5,0,0,,5,0,0,0,0,5,,No Report
Cambodia,Western Pacific Region of WHO,South-East Asia,2018,45,2018-11-05,2018-11-11,,27,0,4,0,0,,4,1,0,,1,5,,No Report
Cambodia,Western Pacific Region of WHO,South-East Asia,2018,46,2018-11-12,2018-11-18,,24,0,1,0,0,,1,1,0,,1,2,,No Report
Cambodia,Western Pacific Region of WHO,South-East Asia,2018,47,2018-11-19,2018-11-25,,17,0,1,0,0,,1,2,1,,3,4,,No Report
Cambodia,Western Pacific Region of WHO,South-East Asia,2018,48,2018-11-26,2018-12-02,,20,0,2,0,0,,2,2,0,,2,4,,No Report
Cambodia,Western Pacific Region of WHO,South-East Asia,2018,49,2018-12-03,2018-12-09,,23,0,4,0,0,,4,1,0,,1,5,,No Report
Cambodia,Western Pacific Region of WHO,South-East Asia,2018,50,2018-12-10,2018-12-16,,27,0,1,0,0,,1,2,1,,3,4,,No Report
Cambodia,Western Pacific Region of WHO,South-East Asia,2018,51,2018-12-17,2018-12-23,,20,0,0,0,0,,0,3,1,,4,4,,No Report
Cambodia,Western Pacific Region of WHO,South-East Asia,2018,52,2018-12-24,2018-12-30,,18,0,0,0,0,,0,0,0,0,0,0,,No Report
Cambodia,Western Pacific Region of WHO,South-East Asia,2019,1,2018-12-31,2019-01-06,,23,0,2,0,0,,2,2,0,,2,4,,No Report
Cambodia,Western Pacific Region of WHO,South-East Asia,2019,2,2019-01-07,2019-01-13,,19,0,1,0,0,,1,1,0,,1,2,,No Report
Cameroon,African Region of WHO,Middle Africa,2018,40,2018-10-01,2018-10-07,38,38,,0,4,0,1,5,1,0,0,1,6,,No Report
Cameroon,African Region of WHO,Middle Africa,2018,41,2018-10-08,2018-10-14,43,43,,0,2,0,0,2,0,1,0,1,3,,No Report
Cameroon,African Region of WHO,Middle Africa,2018,42,2018-10-15,2018-10-21,30,30,,0,1,0,0,1,1,1,0,2,3,,No Report
Cameroon,African Region of WHO,Middle Africa,2018,43,2018-10-22,2018-10-28,36,36,,0,3,0,0,3,0,2,0,2,5,,No Report
Cameroon,African Region of WHO,Middle Africa,2018,44,2018-10-29,2018-11-04,58,58,,0,16,0,0,16,0,2,0,2,18,,No Report
Cameroon,African Region of WHO,Middle Africa,2018,45,2018-11-05,2018-11-11,53,53,,0,23,0,0,23,1,2,0,3,26,,No Report
Cameroon,African Region of WHO,Middle Africa,2018,46,2018-11-12,2018-11-18,135,135,,4,52,0,0,56,1,16,3,20,76,,No Report
Cameroon,African Region of WHO,Middle Africa,2018,47,2018-11-19,2018-11-25,81,81,,11,26,0,7,44,4,5,5,14,58,,No Report
Cameroon,African Region of WHO,Middle Africa,2018,48,2018-11-26,2018-12-02,58,58,,0,14,0,0,14,5,3,0,8,22,,No Report
Cameroon,African Region of WHO,Middle Africa,2018,49,2018-12-03,2018-12-09,10,10,,2,4,0,0,6,0,1,0,1,7,,No Report
Cameroon,African Region of WHO,Middle Africa,2018,50,2018-12-10,2018-12-16,43,43,,1,4,0,0,5,1,1,2,4,9,,No Report
Cameroon,African Region of WHO,Middle Africa,2018,51,2018-12-17,2018-12-23,55,55,,2,7,0,2,11,0,3,1,4,15,,No Report
Cameroon,African Region of WHO,Middle Africa,2018,52,2018-12-24,2018-12-30,8,8,,0,1,0,0,1,0,2,0,2,3,,No Report
Canada,Region of the Americas of WHO,North America,2018,40,2018-10-01,2018-10-07,3384,3384,,29,7,,16,52,,,3,3,55,,No Report
Canada,Region of the Americas of WHO,North America,2018,41,2018-10-08,2018-10-14,3510,3510,,21,6,,27,54,,,3,3,57,,No Report
Canada,Region of the Americas of WHO,North America,2018,42,2018-10-15,2018-10-21,4020,4020,,55,19,,40,114,,,2,2,116,,No Report
Canada,Region of the Americas of WHO,North America,2018,43,2018-10-22,2018-10-28,4470,4470,,128,23,,83,234,,,4,4,238,,No Report
Canada,Region of the Americas of WHO,North America,2018,44,2018-10-29,2018-11-04,4703,4703,,214,13,,169,396,,,6,6,402,,No Report
Canada,Region of the Americas of WHO,North America,2018,45,2018-11-05,2018-11-11,5665,5665,,295,18,,244,557,,,15,15,572,,No Report
Canada,Region of the Americas of WHO,North America,2018,46,2018-11-12,2018-11-18,5449,5449,,404,10,,346,760,,,9,9,769,,No Report
Canada,Region of the Americas of WHO,North America,2018,47,2018-11-19,2018-11-25,6386,6386,,507,17,,449,973,,,8,8,981,,No Report
Canada,Region of the Americas of WHO,North America,2018,48,2018-11-26,2018-12-02,7416,7416,,632,29,,679,1340,,,10,10,1350,,No Report
Canada,Region of the Americas of WHO,North America,2018,49,2018-12-03,2018-12-09,8559,8559,,785,35,,851,1671,,,16,16,1687,,No Report
Canada,Region of the Americas of WHO,North America,2018,50,2018-12-10,2018-12-16,9464,9464,,828,35,,1368,2231,,,14,14,2245,,No Report
Canada,Region of the Americas of WHO,North America,2018,51,2018-12-17,2018-12-23,10244,10244,,681,34,,1833,2548,,,21,21,2569,,No Report
Canada,Region of the Americas of WHO,North America,2018,52,2018-12-24,2018-12-30,7972,7972,,733,40,,1554,2327,,,13,13,2340,,No Report
Canada,Region of the Americas of WHO,North America,2019,1,2018-12-31,2019-01-06,14349,14349,,893,58,,2387,3338,,,31,31,3369,,No Report
Canada,Region of the Americas of WHO,North America,2019,2,2019-01-07,2019-01-13,13442,13442,,1060,92,,2032,3184,,,43,43,3227,,No Report
Canada,Region of the Americas of WHO,North America,2019,3,2019-01-14,2019-01-20,11432,11432,,533,99,,1701,2333,,,40,40,2373,,No Report
Central African Republic,African Region of WHO,Middle Africa,2018,40,2018-10-01,2018-10-07,16,16,,0,1,0,0,1,0,0,0,0,1,,No Report
Central African Republic,African Region of WHO,Middle Africa,2018,41,2018-10-08,2018-10-14,38,38,,0,9,0,0,9,0,0,0,0,9,,No Report
Central African Republic,African Region of WHO,Middle Africa,2018,42,2018-10-15,2018-10-21,38,38,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2018,43,2018-10-22,2018-10-28,49,49,,0,0,0,18,18,0,0,0,0,18,,No Report
Central African Republic,African Region of WHO,Middle Africa,2018,44,2018-10-29,2018-11-04,7,7,,0,0,0,1,1,0,0,0,0,1,,No Report
Central African Republic,African Region of WHO,Middle Africa,2018,45,2018-11-05,2018-11-11,19,19,,0,0,0,1,1,0,0,0,0,1,,No Report
Central African Republic,African Region of WHO,Middle Africa,2018,46,2018-11-12,2018-11-18,30,30,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2018,47,2018-11-19,2018-11-25,28,28,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2018,48,2018-11-26,2018-12-02,18,18,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2018,49,2018-12-03,2018-12-09,26,26,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2018,50,2018-12-10,2018-12-16,62,62,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2018,51,2018-12-17,2018-12-23,30,30,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2018,52,2018-12-24,2018-12-30,47,47,,0,0,0,0,0,0,0,0,0,0,,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,1,2018-12-31,2019-01-06,28,28,,0,0,0,0,0,1,0,0,1,1,0,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,2,2019-01-07,2019-01-13,18,18,,0,0,0,0,0,0,0,0,0,0,0,No Report
Central African Republic,African Region of WHO,Middle Africa,2019,3,2019-01-14,2019-01-20,18,18,,0,0,0,0,0,0,0,0,0,0,0,No Report
Chile,Region of the Americas of WHO,Temperate South America,2018,40,2018-10-01,2018-10-07,,938,,2,15,,2,19,13,1,2,16,35,754,No Report
Chile,Region of the Americas of WHO,Temperate South America,2018,41,2018-10-08,2018-10-14,,773,,4,10,,,14,28,1,1,30,44,606,No Report
Chile,Region of the Americas of WHO,Temperate South America,2018,42,2018-10-15,2018-10-21,,760,,2,3,,,5,20,,3,23,28,602,No Report
Chile,Region of the Americas of WHO,Temperate South America,2018,43,2018-10-22,2018-10-28,,785,,2,6,,1,9,15,,6,21,30,637,No Report
Chile,Region of the Americas of WHO,Temperate South America,2018,44,2018-10-29,2018-11-04,,554,,1,4,,,5,6,,2,8,13,462,No Report
Chile,Region of the Americas of WHO,Temperate South America,2018,45,2018-11-05,2018-11-11,,779,,2,2,,,4,17,,1,18,22,650,No Report
Chile,Region of the Americas of WHO,Temperate South America,2018,46,2018-11-12,2018-11-18,,644,,,2,,4,6,12,,1,13,19,533,No Report
Chile,Region of the Americas of WHO,Temperate South America,2018,47,2018-11-19,2018-11-25,,663,,2,2,,,4,16,,,16,20,570,No Report
Chile,Region of the Americas of WHO,Temperate South America,2018,48,2018-11-26,2018-12-02,,617,,1,7,,,8,12,,6,18,26,509,No Report
Chile,Region of the Americas of WHO,Temperate South America,2018,49,2018-12-03,2018-12-09,,532,,1,4,,,5,11,,3,14,19,454,No Report
Chile,Region of the Americas of WHO,Temperate South America,2018,50,2018-12-10,2018-12-16,,492,,,,,1,1,10,,1,11,12,430,No Report
Chile,Region of the Americas of WHO,Temperate South America,2018,51,2018-12-17,2018-12-23,,446,,3,,,,3,4,1,4,9,12,380,No Report
Chile,Region of the Americas of WHO,Temperate South America,2018,52,2018-12-24,2018-12-30,,350,,2,1,,,3,4,,3,7,10,302,No Report
China,Western Pacific Region of WHO,Eastern Asia,2018,40,2018-10-01,2018-10-07,11963,11866,,147,30,0,0,177,4,3,2,9,186,11680,Sporadic
China,Western Pacific Region of WHO,Eastern Asia,2018,41,2018-10-08,2018-10-14,14114,13886,,126,31,0,0,157,3,3,0,6,163,13722,Sporadic
